,Price,Address,Latitude,Longitude,Venues,Sqft
15532,"645,000"," 111 Elizabeth St, Toronto ",43.6550554,-79.3847211,0,
15533,"2,700,000","162 Rusholme Rd, Toronto ",43.6543585,-79.428911,0,
15534,"325,000"," 120 Dundalk Dr, Toronto ",43.7713344,-79.2869978,0,
15535,"532,500"," 35 Four Winds Dr, Toronto ",43.7637918,-79.4975185,0,
15536,"358,000"," 125 Omni Dr, Toronto ",43.7713085,-79.2607176,0,
15537,"2,600,000","400 Patricia Ave, Toronto ",43.7858765,-79.4388524,0,
15538,"680,000"," 89 Mccaul St, Toronto ",43.6531112,-79.3908028,0,
15539,"1,165,000","40 Gifford St, Toronto ",43.6636985,-79.3637363,0,
15540,"1,400,000","37 Albertus Ave, Toronto ",43.7141875,-79.4011284,0,
15541,"488,000"," 170 Sumach St, Toronto ",43.6602919,-79.3605766,0,
15542,"439,000"," 555 Wilson Ave W, Toronto ",43.7340905,-79.447438,0,
15543,"455,000"," 15 Bruyeres Mews, Toronto ",43.6371296,-79.400621,0,
15544,"450,000"," 68 Canterbury Pl, Toronto ",43.7737993,-79.4155204,0,
15545,"1,020,000","47 Tallon Rd, Toronto ",43.6879165,-79.5373584,0,
15546,"920,000"," 88 Scott St, Toronto ",43.6483688,-79.3766013,0,
15547,"485,000","51 Craydon Ave, Toronto ",43.6909883,-79.4964223,0,
15548,"543,000"," 2 Anndale Dr, Toronto ",43.7603935,-79.4099069,0,
15549,"936,000"," 2 Aberfoyle Cres, Toronto ",43.6461219,-79.5218293,0,
15550,"435,000"," 50 Brian Harrison Way, Toronto ",43.773709,-79.2587701,0,
15551,"2,700,000","150 Avondale Ave, Toronto ",43.7601999,-79.4019823,0,
15552,"2,180,000","128 Bowood Ave, Toronto ",43.7295631,-79.3991477,0,
15553,"1,000,000","596 Winona Dr, Toronto ",43.693773,-79.4374457,0,
15554,"759,000"," 290 Adelaide St W, Toronto ",43.64787,-79.391138,0,
15555,"700,000"," 112 Caledonia Park Rd, Toronto ",43.6744988,-79.4546987,0,
15556,"825,000","23 San Remo Terr, Toronto ",43.6203833,-79.5060767,0,
15557,"855,000"," 85 Queens Wharf Rd, Toronto ",43.6389644,-79.3985303,0,
15558,"886,000","73 Fourth St, Toronto ",43.6001039,-79.5009912,0,
15559,"555,000"," 99 Harbour Sq, Toronto ",43.6390206,-79.3785766,0,
15560,"700,000"," 218 Queens Quay W, Toronto ",43.6400781,-79.3824464,0,
15561,"1,625,000","29A Stafford St, Toronto ",43.6424809,-79.4105227,0,
15562,"540,000"," 2495 Dundas St W, Toronto ",43.6602984,-79.4542649,0,
15563,"375,000"," 100 Leeward Glwy, Toronto ",43.7118572,-79.3294906,0,
15564,"725,000","23 Parsonage Dr, Toronto ",43.8110549,-79.2163666,0,
15565,"545,000"," 2240 Lake Shore Blvd W, Toronto ",43.6210637,-79.4833203,0,
15566,"375,000"," 480 Mclevin Ave, Toronto ",43.8109931,-79.2217258,0,
15567,"788,000","170 Silas Hill Dr, Toronto ",43.7854099,-79.35991,0,
15568,"3,350,000","17 Strath Ave, Toronto ",43.6534192,-79.5066141,0,
15569,"708,000"," 32 Stadium Rd, Toronto ",43.6337318,-79.3999798,0,
15570,"1,328,000","38 Salisbury Ave, Toronto ",43.6674987,-79.3654947,0,
15571,"720,000","44 Sarah Jackson Cres, Toronto ",43.7373725,-79.4764066,0,
15572,"579,000"," 23 Hollywood Ave, Toronto ",43.7655635,-79.4108921,0,
15573,"700,000"," 125 Long Branch Ave, Toronto ",43.5952265,-79.5341679,0,
15574,"1,284,000","27 Wellesbourne Cres, Toronto ",43.8007774,-79.3566541,0,
15575,"507,000"," 812 Burnhamthorpe Rd, Toronto ",43.6396794,-79.5815659,0,
15576,"215,000"," 100 Lotherton Ptwy, Toronto ",43.7064429,-79.467532,0,
15577,"799,900","52 Holmesdale Rd, Toronto ",43.6893074,-79.4507649,0,
15578,"319,500"," 335 Driftwood Ave, Toronto ",43.7668468,-79.5113802,0,
15579,"1,730,000","223 Palmerston Ave, Toronto ",43.6537774,-79.4090455,0,
15580,"840,000","1132 Warden Ave, Toronto ",43.7446398,-79.2948188,0,
15581,"424,000"," 270 Palmdale Dr, Toronto ",43.7764188,-79.3109055,0,
15582,"1,020,000","22 Ptarmigan Cres, Toronto ",43.7570703,-79.3212278,0,
15583,"510,000"," 3 Rean Dr, Toronto ",43.7653793,-79.383017,0,
15584,"480,000"," 8 York St, Toronto ",43.6406456,-79.380939,0,
15585,"392,500"," 551 The West Mall, Toronto ",43.6526695,-79.5692748,0,
15586,"678,000"," 2212 Lake Shore Blvd W, Toronto ",43.6225151,-79.4824411,0,
15587,"748,000"," 32 Trolley Cres, Toronto ",43.6565369,-79.3544975,0,
15588,"496,000"," 125 Village Green Sq, Toronto ",43.7774482,-79.2810949,0,
15589,"420,000"," 70 Eastwood Park Gdns, Toronto ",43.5950701,-79.5350242,0,
15590,"4,000,000","26 Brookfield Rd, Toronto ",43.7414972,-79.4013027,0,
15591,"303,500"," 390 Dixon Rd, Toronto ",43.6952697,-79.5578442,0,
15592,"888,000","33 Buckley Cres, Toronto ",43.6803658,-79.5612001,0,
15593,"464,000"," 700 Humberwood Blvd, Toronto ",43.724568,-79.6160904,0,
15594,"870,000","33 Kimberley Ave, Toronto ",43.6822883,-79.29762,0,
15595,"665,700"," 2776 Eglinton Ave E, Toronto ",43.7376509,-79.2437389,0,
15596,"895,000"," 19 Skeens Lane, Toronto ",43.5963088,-79.5293743,0,
15597,"1,200,000","10 Wingrove Hill, Toronto ",43.6541963,-79.5419496,0,
15598,"558,000"," 101 Erskine Ave, Toronto ",43.7115868,-79.3953911,0,
15599,"549,990"," 38 Joe Shuster Way, Toronto ",43.6405881,-79.4248274,0,
15600,"625,000"," 70 Montclair Ave, Toronto ",43.6877507,-79.4139738,0,
15601,"407,000"," 5039 Finch Ave E, Toronto ",43.8079588,-79.2648922,0,
15602,"1,110,000"," 1 Bloor St E, Toronto ",43.6697472,-79.3858871,0,
15603,"438,900"," 36 Lee Centre Dr, Toronto ",43.7816707,-79.2472126,0,
15604,"900,000","28 Allingham Gdns, Toronto ",43.7396578,-79.4367704,0,
15605,"2,562,000","531 Brookdale Ave, Toronto ",43.7254581,-79.4241038,0,
15606,"680,000"," 240 Scarlett Rd, Toronto ",43.6757771,-79.5079176,0,
15607,"1,130,000","142 Leslie St, Toronto ",43.6644892,-79.3309912,0,
15608,"1,120,000","4 Merriday St, Toronto ",43.6163288,-79.5056023,0,
15609,"430,000"," 1 Four Winds Dr, Toronto ",43.7645868,-79.4919359,0,
15610,"525,800"," 15 Guildwood Pkwy N, Toronto ",43.7483224,-79.2060087,0,
15611,"600,000"," 121 Prescott Ave, Toronto ",43.6779488,-79.4581223,0,
15612,"760,000"," 763 Bay St, Toronto ",43.6599441,-79.3851875,0,
15613,"765,000","40 Prince Philip Blvd, Toronto ",43.7429785,-79.2029257,0,
15614,"740,000","2169 Dufferin St, Toronto ",43.6897499,-79.4475561,0,
15615,"544,000"," 88 Park Lawn Rd, Toronto ",43.6240658,-79.4857112,0,
15616,"1,325,000","6 Cardigan Rd, Toronto ",43.6373855,-79.519779,0,
15617,"299,900"," 10 Martha Eaton Way, Toronto ",43.6970689,-79.489911,0,
15618,"640,000","88 Duncanwoods Dr, Toronto ",43.7506549,-79.562298,0,
15619,"1,650,000","91 Shaw St, Toronto ",43.6441371,-79.4157974,0,
15620,"475,000"," 125 Village Green Sq, Toronto ",43.7774482,-79.2810949,0,
15621,"575,000"," 2010 Islington Ave, Toronto ",43.6984965,-79.5481243,0,
15622,"2,500,000","74 Walmer Rd, Toronto ",43.670387,-79.4067998,0,
15623,"445,000"," 19 Barberry Pl, Toronto ",43.7660907,-79.3847874,0,
15624,"1,892,000","25 Willingdon Blvd, Toronto ",43.6490179,-79.5103479,0,
15625,"545,000"," 168 Bonis Ave, Toronto ",43.7857806,-79.2938166,0,
15626,"505,000"," 50 Blackwell Ave, Toronto ",43.8033648,-79.2217425,0,
15627,"848,000","42 Heather Rd, Toronto ",43.7903221,-79.272203,0,
15628,"3,013,000","262 Bessborough Dr, Toronto ",43.7098101,-79.3714023,0,
15629,"743,000","41 Joanna Dr, Toronto ",43.761982,-79.3125122,0,
15630,"840,000","60 Superior Creek Lane, Toronto ",43.6207443,-79.5076198,0,
15631,"666,000"," 88 Sheppard Ave E, Toronto ",43.7640292,-79.4070417,0,
15632,"690,000","26 Hallow Cres, Toronto ",43.7271987,-79.5725259,0,
15633,"500,000"," 5460 Yonge St, Toronto ",43.777401,-79.4155725,0,
15634,"872,000"," 100 Hayden St, Toronto ",43.6705316,-79.3816952,0,
15635,"694,000"," 28 Ted Rogers Way, Toronto ",43.6705872,-79.3806087,0,
15636,"2,775,000","41 Northcote Ave, Toronto ",43.6441121,-79.4261745,0,
15637,"535,000"," 150 Sudbury St, Toronto ",43.6415328,-79.4240715,0,
15638,"720,000","42 Zezel Way, Toronto ",43.7659288,-79.275239,0,
15639,"728,000"," 300 Front St, Toronto ",43.6441737,-79.3894209,0,
15640,"730,000"," 16 Harrison Garden Blvd, Toronto ",43.7575006,-79.4092249,0,
15641,"1,111,111","2268 Lake Shore Blvd W, Toronto ",43.6202407,-79.4848809,0,
15642,"670,000","64 Belanger Cres, Toronto ",43.7021535,-79.2729598,0,
15643,"929,000"," 2 Roxborough St E, Toronto ",43.6781559,-79.389659,0,
15644,"407,000"," 33 Shore Breeze Dr, Toronto ",43.6239998,-79.4797257,0,
15645,"821,000","157 Flora Dr, Toronto ",43.7454673,-79.2743389,0,
15646,"739,000"," 89 Lillian St, Toronto ",43.7068338,-79.3936814,0,
15647,"730,000","22 Sancrest Dr, Toronto ",43.7627627,-79.257779,0,
15648,"280,000"," 5 Massey Sq, Toronto ",43.6961831,-79.2929566,0,
15649,"590,000"," 18 Graydon Hall Dr, Toronto ",43.7627142,-79.3464237,0,
15650,"572,500"," 106 Chester Le Blvd, Toronto ",43.7960409,-79.3302507,0,
15651,"746,000"," 45 Charles St E, Toronto ",43.6687178,-79.3839957,0,
15652,"273,888"," 2645 Jane St, Toronto ",43.7379132,-79.511363,0,
15653,"900,000","54 Northampton Dr, Toronto ",43.6452974,-79.5524193,0,
15654,"330,000"," 2500 Bridletowne Cir, Toronto ",43.801356,-79.3178165,0,
15655,"799,000"," 747 Queen St E, Toronto ",43.6589928,-79.3480738,0,
15656,"519,960"," 608 Richmond St W, Toronto ",43.6468075,-79.4027979,0,
15657,"2,962,500","64 Castle Frank Cres, Toronto ",43.6731618,-79.366153,0,
15658,"1,035,000","20 Hesketh Crt, Toronto ",43.7290503,-79.3077579,0,
15659,"632,715"," 1200 Don Mills Rd, Toronto ",43.7391143,-79.3444729,0,
15660,"835,000","2 Lou Pomanti St, Toronto ",43.7312967,-79.5323015,0,
15661,"592,500","49 Candle Liteway Way, Toronto ",43.7799365,-79.4498942,0,
15662,"965,000","124 Homestead Rd, Toronto ",43.7674136,-79.1795648,0,
15663,"970,000","178 Queensdale Ave, Toronto ",43.6883585,-79.3247259,0,
15664,"390,000"," 50 Lynn Williams St, Toronto ",43.6395116,-79.4151842,0,
15665,"4,180,000","14 Robinwood Ave, Toronto ",43.6972916,-79.4179689,0,
15666,"1,190,000","50 Noranda Dr, Toronto ",43.7009615,-79.4897004,0,
15667,"849,000"," 228 Queens Quay W, Toronto ",43.6395431,-79.3836248,0,
15668,"370,000"," 2550 Pharmacy Ave, Toronto ",43.7933559,-79.3262675,0,
15669,"3,850,000"," 385 Brunswick Ave, Toronto ",43.6688621,-79.4082481,0,
15670,"1,200,000","73 Woodville Ave, Toronto ",43.6917209,-79.3516435,0,
15671,"455,000"," 45 Huntingdale Blvd, Toronto ",43.7960165,-79.3255419,0,
15672,"700,000","28 Pinemore Cres, Toronto ",43.757272,-79.3170825,0,
15673,"915,000"," 1888 Bayview Ave, Toronto ",43.7173741,-79.3786732,0,
15674,"1,270,000","56 Presley Ave, Toronto ",43.7043957,-79.2861844,0,
15675,"1,040,000","15 Tothill Rd, Toronto ",43.7580071,-79.5792637,0,
15676,"465,000"," 2200 Lakeshore Blvd W, Toronto ",43.6227486,-79.481943,0,
15677,"433,500"," 29 Singer Crt, Toronto ",43.7690944,-79.3686871,0,
15678,"1,825,000"," 55 Delisle Ave, Toronto ",43.6882945,-79.3970282,0,
15679,"1,921,000","635 Millwood Rd, Toronto ",43.7037191,-79.3766483,0,
15680,"800,000","156 Elmer Ave, Toronto ",43.6751594,-79.3058553,0,
15681,"1,675,000","61 Wembley Dr, Toronto ",43.6775593,-79.318288,0,
15682,"580,000"," 10 Queens Quay W, Toronto ",43.6418406,-79.3757995,0,
15683,"969,000","118 Merrill Ave E, Toronto ",43.683417,-79.3126603,0,
15684,"911,000","61 Dunkirk Rd, Toronto ",43.6924125,-79.3194122,0,
15685,"925,000","9 D'albret Cres, Toronto ",43.7915094,-79.3007424,0,
15686,"555,000"," 120 Homewood Ave, Toronto ",43.66703,-79.3763862,0,
15687,"400,000"," 3 Greystone Walk Dr, Toronto ",43.7240542,-79.2514303,0,
15688,"1,211,000","120 Fred Young Dr, Toronto ",43.7308832,-79.5203895,0,
15689,"265,000"," 200 Lotherton Ptwy, Toronto ",43.707021,-79.4662991,0,
15690,"650,000"," 2800 Keele St, Toronto ",43.7286713,-79.4830157,0,
15691,"899,000","299 Cook Rd, Toronto ",43.7672952,-79.499234,0,
15692,"605,000"," 125 Palmdale Dr, Toronto ",43.7759651,-79.3079826,0,
15693,"840,000","164 Westview Blvd, Toronto ",43.7105833,-79.3078019,0,
15694,"703,000"," 30 Holly St, Toronto ",43.7053275,-79.3967284,0,
15695,"650,000"," 928 Millwood Rd, Toronto ",43.7029519,-79.3625029,0,
15696,"860,000","553 Oxford St, Toronto ",43.6238365,-79.4946139,0,
15697,"881,800","247 Sterling Rd, Toronto ",43.656452,-79.4470836,0,
15698,"843,375"," 300 Bloor St E, Toronto ",43.6721518,-79.3799048,0,
15699,"790,000"," 37 Grosvenor St, Toronto ",43.662407,-79.3859435,0,
15700,"815,000","8 Grogan Mews, Toronto ",43.6691268,-79.4428875,0,
15701,"518,200"," 55 Regent Park Blvd, Toronto ",43.6594307,-79.361023,0,
15702,"850,000","18 Sun Row Dr, Toronto ",43.6921538,-79.5423205,0,
15703,"1,300,000","167 Fulton Ave, Toronto ",43.6830529,-79.3506125,0,
15704,"851,000","21 Lynvalley Cres, Toronto ",43.7482979,-79.3100853,0,
15705,"1,380,000","10 Alcester Crt, Toronto ",43.7240976,-79.4505011,0,
15706,"1,304,000","68 Dingwall Ave, Toronto ",43.6742584,-79.340945,0,
15707,"420,000"," 2183 Lake Shore Blvd W, Toronto ",43.6235341,-79.4800999,0,
15708,"550,000"," 181 Dundas St E, Toronto ",43.657011,-79.3741052,0,
15709,"1,625,000","99 Borden St, Toronto ",43.659949,-79.4061806,0,
15710,"2,020,000","108 Lascelles Blvd, Toronto ",43.7026778,-79.4027173,0,
15711,"831,000","43 Hemlock Ave, Toronto ",43.6708492,-79.3149599,0,
15712,"418,000"," 33 Shore Breeze Dr, Toronto ",43.6239998,-79.4797257,0,
15713,"1,285,000","24 Belgravia Ave, Toronto ",43.6995316,-79.4409075,0,
15714,"465,000"," 235 Sherway Gardens Rd, Toronto ",43.6092614,-79.558998,0,
15715,"1,150,000"," 55 Stewart St, Toronto ",43.6432459,-79.4012615,0,
15716,"838,000"," 11 St Joseph St, Toronto ",43.6657198,-79.386054,0,
15717,"288,000"," 100 Wingarden Crt, Toronto ",43.8113652,-79.2260385,0,
15718,"995,000"," 112 George St, Toronto ",43.6520584,-79.3714575,0,
15719,"610,000"," 95 Bathurst St, Toronto ",43.6444602,-79.4024689,0,
15720,"890,000","271 Ontario St, Toronto ",43.6583858,-79.3681936,0,
15721,"1,210,000","109 Twenty Second St, Toronto ",43.6010336,-79.5226903,0,
15722,"728,000","129 Earlton Rd, Toronto ",43.7797298,-79.2882099,0,
15723,"898,000","427 Strathmore Blvd, Toronto ",43.6850428,-79.3193312,0,
15724,"2,750,000"," 10 Bellair St, Toronto ",43.6697894,-79.3911197,0,
15725,"521,000"," 15 Viking Lane, Toronto ",43.6389057,-79.5349871,0,
15726,"391,000"," 735 Don Mills Rd, Toronto ",43.7116887,-79.3342777,0,
15727,"369,900"," 61 Markbrook Lane, Toronto ",43.7592624,-79.5853418,0,
15728,"1,200,000","76 Greensides Ave, Toronto ",43.6796679,-79.4298255,0,
15729,"4,800,000","322 Russell Hill Rd, Toronto ",43.6880648,-79.4093126,0,
15730,"592,800"," 190 Borough Dr, Toronto ",43.7728761,-79.2539582,0,
15731,"1,080,000","60 Gilley Rd, Toronto ",43.7363105,-79.4638205,0,
15732,"550,000"," 110 Charles St E, Toronto ",43.6701589,-79.3803887,0,
15733,"1,325,000","239 Park Home Ave, Toronto ",43.7649953,-79.4310711,0,
15734,"672,000","15 Gloaming Dr, Toronto ",43.7657239,-79.1862651,0,
15735,"720,000"," 20 Bruyeres Mews, Toronto ",43.6375235,-79.400877,0,
15736,"940,000","929 Greenwood Ave, Toronto ",43.6851223,-79.3336364,0,
15737,"1,885,000","92 Yarmouth Rd, Toronto ",43.6697933,-79.4228789,0,
15738,"662,000"," 47 Sudbury St, Toronto ",43.6411839,-79.4214978,0,
15739,"2,488,000","7 Leander Crt, Toronto ",43.7038989,-79.3081975,0,
15740,"1,307,000","274 Windermere Ave, Toronto ",43.6462362,-79.4791112,0,
15741,"629,900"," 319 Carlaw Ave, Toronto ",43.664344,-79.340971,0,
15742,"1,060,000","680 St Clarens Ave, Toronto ",43.6659108,-79.4452057,0,
15743,"537,000"," 8 Mercer St, Toronto ",43.6460058,-79.3899085,0,
15744,"564,000"," 1135 Royal York Rd, Toronto ",43.660052,-79.5162182,0,
15745,"615,000"," 159 Dundas St E, Toronto ",43.6568058,-79.3750924,0,
15746,"681,000"," 22 Leader Lane, Toronto ",43.6492612,-79.3757259,0,
15747,"695,000"," 77 Harbour Sq, Toronto ",43.6395107,-79.3793463,0,
15748,"466,000"," 2015 Sheppard Ave E, Toronto ",43.7754094,-79.3374852,0,
15749,"620,000"," 70 Temperance St, Toronto ",43.6505301,-79.3821482,0,
15750,"2,000,000"," 21 Scollard St, Toronto ",43.6723158,-79.3888155,0,
15751,"1,022,500","33 Inwood Ave N, Toronto ",43.6856195,-79.3359931,0,
15752,"462,000"," 503 Beecroft Rd, Toronto ",43.7781667,-79.4176527,0,
15753,"535,000","2396 St Clair Ave W, Toronto ",43.6696345,-79.4813944,0,
15754,"780,000"," 1080 Bay St, Toronto ",43.6669805,-79.3888889,0,
15755,"505,000"," 106 Dovercourt Rd, Toronto ",43.6431876,-79.4224938,0,
15756,"550,000"," 5 Hanna Ave, Toronto ",43.6374534,-79.4183866,0,
15757,"616,000"," 51 Harrison Garden Blvd, Toronto ",43.7566668,-79.4077646,0,
15758,"479,000"," 90 Orchid Place Dr, Toronto ",43.7937788,-79.2353789,0,
15759,"530,000"," 61 Richview Rd, Toronto ",43.683989,-79.516695,0,
15760,"925,000","284 Glenholme Ave, Toronto ",43.6847598,-79.4413142,0,
15761,"1,890,000","486 Arlington Ave, Toronto ",43.6921571,-79.4337199,0,
15762,"850,000","466 Vaughan Rd, Toronto ",43.68916,-79.4344563,0,
15763,"683,000"," 628 Fleet St, Toronto ",43.6361646,-79.4033004,0,
15764,"929,000"," 7 King St E, Toronto ",43.6490665,-79.37693,0,
15765,"445,000"," 38 Lee Centre Dr, Toronto ",43.7814634,-79.247758,0,
15766,"495,000"," 15 Fort York Blvd, Toronto ",43.6402071,-79.3939934,0,
15767,"235,000"," 50 Old Kingston Rd, Toronto ",43.7758011,-79.1821972,0,
15768,"740,000","71 Strathnairn Ave, Toronto ",43.6951437,-79.4689163,0,
15769,"1,020,800","67 Lobo Mews, Toronto ",43.63885,-79.5258704,0,
15770,"425,100"," 20 Joe Shuster Way, Toronto ",43.6402772,-79.4241261,0,
15771,"615,000","201 William St, Toronto ",43.7051987,-79.5066581,0,
15772,"440,000"," 318 King St E, Toronto ",43.6525725,-79.3637223,0,
15773,"2,350,000","81 Cottingham St, Toronto ",43.6798508,-79.3949621,0,
15774,"425,000"," 50 Town Centre Crt, Toronto ",43.773249,-79.2552731,0,
15775,"585,000"," 361 Front St W, Toronto ",43.6430505,-79.3916429,0,
15776,"701,000","8 Barlow Rd, Toronto ",43.7689074,-79.2224034,0,
15777,"1,575,000","53 Anderson Ave, Toronto ",43.7034438,-79.4034482,0,
15778,"570,000"," 628 Fleet St, Toronto ",43.6361646,-79.4033004,0,
15779,"355,000"," 15 Torrance Rd, Toronto ",43.740617,-79.2350717,0,
15780,"784,000"," 9 Foundry Ave, Toronto ",43.669026,-79.4484572,0,
15781,"535,000"," 20 Blue Jays Way, Toronto ",43.6438459,-79.391824,0,
15782,"368,000"," 85 Emmett Ave, Toronto ",43.6869671,-79.5060211,0,
15783,"340,000"," 8 Lee Centre Dr, Toronto ",43.7808634,-79.2475553,0,
15784,"912,000","25 Kuhl Ave, Toronto ",43.6707541,-79.5553913,0,
15785,"492,000"," 40 Homewood Ave, Toronto ",43.6641794,-79.3755059,0,
15786,"1,080,000","287 Dalesford Rd, Toronto ",43.6258532,-79.4931675,0,
15787,"500,000"," 835 St Clair Ave W, Toronto ",43.6801738,-79.4318203,0,
15788,"680,000"," 1 Bastedo Ave, Toronto ",43.6798836,-79.3180225,0,
15789,"610,000"," 98 Lillian St, Toronto ",43.7070228,-79.3941303,0,
15790,"500,000"," 62 Forest Manor Rd, Toronto ",43.7739223,-79.345726,0,
15791,"480,000"," 170 Sumach St, Toronto ",43.6602919,-79.3605766,0,
15792,"542,800"," 270 Scarlett Rd, Toronto ",43.6773071,-79.5069852,0,
15793,"639,900"," 380 Macpherson Ave, Toronto ",43.6763697,-79.4057397,0,
15794,"657,000"," 88 Grandview Way, Toronto ",43.7746599,-79.4124153,0,
15795,"1,652,000","39 Sparkhall Ave, Toronto ",43.6715146,-79.352463,0,
15796,"700,000"," 77 Lombard St, Toronto ",43.6519631,-79.3741033,0,
15797,"900,000","22 Louvain Ave, Toronto ",43.6627319,-79.3373091,0,
15798,"1,495,000","21 Walker Rd, Toronto ",43.753696,-79.4161422,0,
15799,"555,000"," 260 Sackville St, Toronto ",43.661029,-79.363593,0,
15800,"555,000"," 89 Dunfield Ave, Toronto ",43.7070978,-79.3950796,0,
15801,"731,000"," 2855 Bloor St W, Toronto ",43.6496577,-79.499827,0,
15802,"881,600","47 Clancy Dr, Toronto ",43.7873863,-79.3580027,0,
15803,"675,000"," 80 Western Battery Rd, Toronto ",43.6396224,-79.4146051,0,
15804,"900,000","37 Baycrest Ave, Toronto ",43.7288315,-79.4349399,0,
15805,"1,810,018","3 Olive Ave, Toronto ",43.67,-79.4138712,0,
15806,"775,000"," 65 Bremner Blvd, Toronto ",43.6428695,-79.3806728,0,
15807,"530,000"," 1328 Birchmount Rd, Toronto ",43.7485254,-79.286163,0,
15808,"549,000"," 181 Dundas St E, Toronto ",43.657011,-79.3741052,0,
15809,"700,000","18 Holley Ave, Toronto ",43.7057741,-79.5288968,0,
15810,"435,000"," 700 Humberwood Blvd, Toronto ",43.724568,-79.6160904,0,
15811,"675,000","183 Magnolia Ave, Toronto ",43.7265344,-79.2569752,0,
15812,"540,000"," 40 Homewood Ave, Toronto ",43.6641794,-79.3755059,0,
15813,"1,800,000","30 Edenvale Cres, Toronto ",43.6803783,-79.5278297,0,
15814,"600,000"," 88 Harbour St, Toronto ",43.6419035,-79.379113,0,
15815,"2,920,000","42 Bannon Ave, Toronto ",43.6579887,-79.5063066,0,
15816,"1,300,000","82 Sellers Ave, Toronto ",43.6831923,-79.4464682,0,
15817,"735,000"," 101 Charles St E, Toronto ",43.6695928,-79.3805797,0,
15818,"520,000"," 1369 Bloor St, Toronto ",43.6575979,-79.4458346,0,
15819,"568,800"," 20 Guildwood Pkwy, Toronto ",43.7492247,-79.2046338,0,
15820,"640,000","18 Cedar Dr, Toronto ",43.7454669,-79.216631,0,
15821,"1,205,000","266 Bain Ave, Toronto ",43.6729131,-79.3432883,0,
15822,"850,000"," 201 Carlaw Ave, Toronto ",43.6624902,-79.3401308,0,
15823,"1,316,000","58 Everett Cres, Toronto ",43.6962067,-79.3112356,0,
15824,"823,000","96 Edwin Ave, Toronto ",43.664155,-79.455369,0,
15825,"375,000"," 1900 Sheppard Ave E, Toronto ",43.7762919,-79.3358621,0,
15826,"960,000","66 Statesman Sq, Toronto ",43.8060866,-79.2609149,0,
15827,"600,000"," 23 Lorraine Dr, Toronto ",43.7780172,-79.4166278,0,
15828,"1,375,000","156 Humewood Dr, Toronto ",43.6874833,-79.4279936,0,
15829,"535,000"," 399 Spring Garden Ave, Toronto ",43.7685737,-79.3895818,0,
